canonical_smiles,count,mean,std,min,max
COc1cc2c(cc1OC)/C(=C/c1ccncc1)CCC2,3,6.0458383240679,1.7319107998274088,4.045999991082351,7.045757490560675
COc1cc2ccc(Cn3ccnc3)cc2cc1F,2,3.6885055817290118,4.3579069862055535,0.6070000000028342,6.770011163455189
COc1cc2ccccc2cc1-n1ccnc1,2,6.889410289700751,0.0,6.889410289700751,6.889410289700751
COc1ccc(-c2c(-n3ccnc3)oc3cc(OC)ccc3c2=O)cc1,3,2.702646669557346,5.189784251740871,-3.2899999999999987,5.698970004336019
COc1ccc(-c2c(-n3ccnc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1,3,2.3286014280428553,5.194941223862724,-3.67,5.327902142064283
COc1ccc(-c2c(SCc3ccncc3)oc3cc(O)ccc3c2=O)cc1,2,6.6577846950802275,0.0002932738137307743,6.657577319177793,6.657992070982661
COc1ccc(-c2c(SCc3ccncc3)oc3cc(OC)ccc3c2=O)cc1,3,5.508758838024472,0.0002087673032783671,5.508638306165727,5.508999901741964
COc1ccc(-c2c(SCc3ccncc3)oc3cc(OCc4ccccc4)ccc3c2=O)cc1,3,6.275817028202226,0.00016090371473367505,6.275724130399211,6.276002823808256
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,6,3.382047517864455,4.167628573192942,-4.530000000000001,7.991399828238082
COc1ccc(-c2oc3ccccc3c(=O)c2Cn2ccnc2)cc1,3,7.097945154488907,0.0017929176378556437,7.096910013008056,7.100015437450609
COc1ccc(Br)c2c1CCC1C(c3ccncc3)C21,2,5.366765987956435,0.00033155322825172996,5.366531544420414,5.367000431492456
COc1ccc(C(O)(c2cccnc2)c2cc3ccc(OC)cc3o2)cc1,2,6.795934310941295,7.678274153930114e-05,6.795880017344075,6.795988604538516
COc1ccc(C(c2cc3ccc(OC)cc3o2)n2ccnc2)cc1,2,6.886023242994851,4.7241377400331097e-05,6.885989838296538,6.886056647693163
COc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1,2,6.886023242994851,4.7241377400331097e-05,6.885989838296538,6.886056647693163
COc1ccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,3,6.835542613483818,0.24406770724668492,6.563837352959244,7.036212172654444
COc1ccc(CCc2ccc(N)cc2)cc1OC,2,5.959462709117625,0.3032957594066245,5.7450002209360775,6.173925197299173
COc1ccc(CN2C(=O)C3CC(c4ccc(N)cc4)(C3)C2=O)cc1,2,6.619897359061326,0.00015358468596472855,6.619788758288394,6.620005959834258
COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,2,6.896196279044043,0.0,6.896196279044043,6.896196279044043
COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,2,6.124465658999836,0.5438175070809612,5.739928612014925,6.509002705984747
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,3,7.03946237584055,1.726624898826507,5.045757490560675,8.045757490560675
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,2,5.70796411548705,0.045204624504148735,5.675999618959175,5.739928612014925
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,2,5.739964408466519,5.062382732909054e-05,5.739928612014925,5.740000204918113
COc1ccc2c(-c3ccccc3)c(Cn3ccnc3)c(=O)oc2c1,4,6.972350979678691,0.0027056424052908793,6.970007824622153,6.97469413473523
COc1ccc2c(=O)c(-c3ccc(C)cc3)c(SCc3ccncc3)oc2c1,3,5.522919285107823,7.021704093443943e-05,5.522878745280337,5.523000364762793
COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1,3,3.1123395165516787,5.19817850347296,-2.8899999999999992,6.113509274827518
COc1ccc2c(=O)c(-c3ccccc3)c(-n3cncn3)oc2c1,3,1.7431516632644624,5.198881843157831,-4.26,4.7447274948966935
COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccccn3)oc2c1,2,4.0,0.0,4.0,4.0
COc1ccc2c(=O)c(-c3ccccc3)c(SCc3cccnc3)oc2c1,3,5.0361413810832705,0.00012261459802092009,5.035999797940923,5.036212172654444
COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccncc3)oc2c1,3,5.795919833146506,6.896299275562576e-05,5.795880017344075,5.79599946475137
COc1ccc2c(=O)c(-c3ccccc3)c(Sc3ncc[nH]3)oc2c1,2,4.301029995663981,0.0,4.301029995663981,4.301029995663981
COc1ccc2c(=O)c(-c3ccccc3)c(Sc3nnc[nH]3)oc2c1,2,4.301029995663981,0.0,4.301029995663981,4.301029995663981
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1,3,5.388144194239433,0.0016074314132923891,5.3872161432802645,5.390000296157769
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(C#N)cc3)oc2c1,3,5.743151731570499,0.0027293021416708823,5.740000204918113,5.7447274948966935
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc([N+](=O)[O-])cc3)oc2c1,3,6.3285999242707325,0.0012085942341879608,6.327902142064283,6.329995488683631
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,6,6.259819000551894,0.00019903147348794895,6.259637310505756,6.260000690598032
COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,2,5.172214914897538,1.5842231170867438,4.052000005893011,6.292429823902063
COc1ccc2c(Cl)c(-c3cccnc3)ccc2c1Cl,2,6.013228265733755,0.0,6.013228265733755,6.013228265733755
COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,6,6.5518937690474575,0.0014689445198633742,6.549997369826814,6.552841968657781
COc1ccc2c(Cn3cncn3)cc(=O)oc2c1,3,5.442465021326162,0.0021347143533520284,5.44000006551306,5.443697499232712
COc1ccc2c(OCCn3ccnc3)cc(=O)oc2c1,2,4.0,0.0,4.0,4.0
COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,3,5.552894646787354,1.7319595663720093,3.5530000030464994,6.552841968657781
COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,3,5.113672849938957,1.7317674871650106,3.114000000161836,6.113509274827518
COc1ccc2c(c1)C(=O)/C(=C/c1c[nH]cn1)CC2,2,7.387216143280264,0.0,7.387216143280264,7.387216143280264
COc1ccc2c(c1)C(=O)/C(=C/c1ccncc1)CC2,4,5.045514150754819,0.3163296058173512,4.88599985905086,5.5200002474083645
COc1ccc2c(c1)C(=O)C(Cc1ccncc1)CC2,4,5.073170636406987,0.03985138998531214,5.017728766960431,5.102372908709558
COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O,2,6.955931955649724,2.1213203435596424,5.455931955649724,8.455931955649724
COc1ccc2c(c1)C/C(=C/c1ccncc1)C2=O,3,5.239886697933026,0.06851527392249865,5.200000237109354,5.319000406143307
COc1ccc2c(c1)C/C(=C\c1ccncc1)C2=O,2,5.319379423197596,0.0008777466002270652,5.318758762624412,5.32000008377078
COc1ccc2c(c1)C1C(CC2)C1(C)c1ccncc1,2,6.431898069214196,0.00014112901169249586,6.431798275933005,6.431997862495385
COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,7,6.670017730083535,1.149129318237733,5.0,7.522878745280337
COc1ccc2c(c1)C=C(c1cccnc1)C2,2,4.84391132178011,0.5659878156957097,4.443697499232712,5.2441251443275085
COc1ccc2c(c1)CC(Cc1ccncc1)C2,2,6.619897359061326,0.00015358468596472855,6.619788758288394,6.620005959834258
COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,2,5.468760715765899,0.0003388919672809054,5.468521082957745,5.469000348574053
COc1ccc2c(c1)CC(Cc1ccncc1)CC2,3,3.761177325302464,2.7809611496553974,0.5499999999945225,5.367000431492456
COc1ccc2c(c1)CC/C(=C\c1ccncc1)C2=O,3,5.050536673590492,0.0005040592203426445,5.049999969853415,5.051000057562973
COc1ccc2c(c1)CC/C2=C/c1cccnc1,3,4.2540965365331616,1.7321344107049366,2.2539999999469438,5.254144804826271
COc1ccc2c(c1)CC/C2=C/c1ccncc1,3,4.429304706844364,1.7323146911796932,2.429000000296885,5.429457060118103
COc1ccc2c(c1)CC/C2=C/c1cncs1,3,4.316035246177577,1.732081331623079,2.316000000035757,5.316052869248487
COc1ccc2c(c1)CC/C2=C\c1cccnc1,3,4.3656818200581835,1.731775255226729,2.366000000496014,5.3655227298392685
COc1ccc2c(c1)CC/C2=C\c1cncs1,3,4.363674735776141,1.7317691204576295,2.364000000035153,5.363512103646634
COc1ccc2c(c1)CCC(Cc1ccncc1)C2,2,6.638140027612296,0.00018686904669216025,6.638007891242187,6.638272163982407
COc1ccc2c(c1)CCC(Cc1ccncc1)C2=O,2,5.481242728391236,0.00034412303396163586,5.480999396660359,5.481486060122113
COc1ccc2c(c1)CCC(c1cccnc1)=C2,2,6.089375595110798,0.0,6.089375595110798,6.089375595110798
COc1ccc2c(c1)CCC/C2=C/c1cccnc1,3,4.397960005694885,1.7320161717093059,2.397999999740579,5.3979400086720375
COc1ccc2c(c1)CCC/C2=C/c1ccncc1,3,4.995785750248821,1.7318652633036717,2.995999998311747,5.995678626217358
COc1ccc2c(c1)CCC/C2=C\c1cccnc1,3,4.9469477049431285,1.7320055171655564,2.9470000017962272,5.94692155651658
COc1ccc2c(c1)CCC/C2=C\c1ccncc1,3,5.0969400077683416,1.7319988551201018,3.096999997288913,6.096910013008056
COc1ccc2c(c1)CCC1C(c3ccncc3)C21,3,7.16110895452334,7.266774026606026e-05,7.161025045044532,7.161150909262744
COc1ccc2c(c1)OC(c1ccc(O)c(O)c1)CC2=O,2,6.585317715098599,1.3906223881665718,5.601999194356185,7.568636235841013
COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O,2,5.431899243525788,0.00014278973907324975,5.431798275933005,5.43200021111857
COc1ccc2c(c1)OC(c1cccc(O)c1)CC2=O,2,5.455966081468973,4.826119640855468e-05,5.455931955649724,5.456000207288222
COc1ccc2c(c1)OC(c1ccccc1)/C(=C\c1ccncc1)C2=O,2,6.2076083105017466,0.0,6.2076083105017466,6.2076083105017466
COc1ccc2c(c1)OC(c1ccccc1)CC2=O,4,4.846432512753795,0.5009550005085218,4.095000011991012,5.096910013008056
COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,5,6.91427444103024,0.39479135055905773,6.221848749616356,7.221848749616356
COc1ccc2cc(-c3cccnc3)ccc2c1,3,6.228684505860059,0.005919938561124304,6.221848749616356,6.23210238398191
COc1ccc2cc(-c3cccnc3)ccc2c1Br,2,5.040624663424157,0.0,5.040624663424157,5.040624663424157
COc1ccc2cc(-c3cccnc3)ccc2c1Cl,2,5.743522793758324,0.0,5.743522793758324,5.743522793758324
COc1ccc2cc(C(O)(c3ccc(Cl)cc3)c3cccnc3)oc2c1,3,7.985675769167073,1.1704908399235647,7.309803919971486,9.337242168318426
COc1ccc2cc(C(O)(c3ccc(F)cc3)c3cccnc3)oc2c1,3,7.948118908124349,1.0242044298061468,7.356547323513812,9.130768280269024
COc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1,3,8.652869104947259,1.1308024604606695,8.0,9.958607314841776
COc1ccc2cc(C(c3ccc(C(F)(F)F)cc3)n3cncn3)oc2c1,2,6.886023242994851,4.7241377400331097e-05,6.885989838296538,6.886056647693163
COc1ccc2cc(C(c3ccc(C)cc3)n3cncn3)oc2c1,3,7.0,0.0,7.0,7.0
COc1ccc2cc(C(c3ccc(Cl)cc3)n3cncn3)oc2c1,3,8.013830195389435,1.1380197150037672,7.356547323513812,9.327902142064282
COc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1,3,8.14789796004237,1.4514679159848587,7.309803919971486,9.82390874094432
COc1ccc2cc(C(c3ccc([N+](=O)[O-])cc3)n3cncn3)oc2c1,3,6.678084836503769,0.7900924248310686,6.221848749616356,7.590404980603184
COc1ccc2cc(Cn3ccnc3)c(=O)oc2c1,4,5.549813281682736,0.0001247800041932972,5.549750891680639,5.550000451689026
COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,2,5.0713337517843655,0.887611700595573,4.443697499232712,5.698970004336019
COc1ccc2ccc(=O)oc2c1Cn1ccnc1,3,3.2243333022192786,2.209519453243097,0.6730000000000449,4.499999953328896
COc1cccc(/C=C/c2ccc(N)cc2)c1OC,2,6.0088869589189455,0.00015985508051691508,6.008773924307505,6.008999993530386
COc1cccc2c1C/C(=C/c1ccncc1)C2=O,3,5.16659950309102,0.4577815106898774,4.637999965544002,5.431798275933005
COc1cccc2c1C/C(=C\c1ccncc1)C2=O,2,4.639136049077685,0.0012217180180747723,4.638272163982407,4.639999934172963
COc1cccc2c1CC(Cc1ccncc1)C2,3,5.261939880866646,0.11783131860417637,5.1938200260161125,5.397999728269116
COc1cccc2c1CC(Cc1ccncc1)C2=O,2,4.8539360322083205,9.060567408383903e-05,4.853871964321762,4.854000100094879
COc1cccc2c1CC/C(=C\c1ccncc1)C2=O,3,5.20055327126948,0.0005083306540754767,5.200000237109354,5.201000126152667
COc1cccc2c1CCC(Cc1ccncc1)C2,2,6.229074391596957,0.00010408153740871029,6.229000794836059,6.229147988357855
COc1cccc2c1CCC(Cc1ccncc1)C2=O,2,5.657788647020114,0.000298862700716815,5.657577319177793,5.6579999748624346
COc1cccc2c1CCC1C(c3ccncc3)C21,2,5.4749778811735546,3.208597485298123e-05,5.474955192963154,5.475000569383954
COc1cnc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3cc4ccccc4oc3=O)cc2)nc1,2,5.21933002927055,0.003562008472864403,5.216811308924743,5.221848749616356
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCC1,2,6.060480747381382,0.0,6.060480747381382,6.060480747381382
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,2,6.167491087293763,0.0,6.167491087293763,6.167491087293763
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCC1CCCCC1,2,5.91721462968355,0.0,5.91721462968355,5.91721462968355
C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,2,4.89034854843381,0.6316599714283657,4.443697499232712,5.336999597634908
C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,2,5.023939854079753,0.32252531414418883,4.795880017344075,5.25199969081543
C[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,4,6.3592880805300664,0.1818103816188295,6.161150909262744,6.602007879116804
C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,2,4.890621105379468,0.6316175644497615,4.444000042440511,5.337242168318426
C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,2,5.02390599038147,0.3223077315563226,4.796000007769141,5.251811972993799
C[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,5.7448638579163855,0.00019284643185457368,5.7447274948966935,5.7450002209360775
C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C12,2,6.838921375883461,0.5415410853369709,6.455994002150566,7.221848749616356
C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,2,7.100792085899285,0.4684455249060495,6.769551078621726,7.432033093176845
C[C@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.602033935222384,3.6848897893291555e-05,6.602007879116804,6.6020599913279625
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,2,6.174360993000928,2.3751871937963336,4.494850021680094,7.853871964321762
C[C@]12C=C(CCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.84643176350788,0.010522032897771065,6.838991562693998,6.853871964321762
C[C@]12C=CC(=O)C=C1C(CO)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.091349560803339,0.11677958505399931,6.008773924307505,6.173925197299173
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.293201092450361,0.22145699535015273,6.081000401671536,6.522878745280337
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,3,6.788853113385575,0.012265114115412144,6.774690718274137,6.795988604538516
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C3=NN(c4ccccc4)[C@H](c4ccccc4)[C@H]3C[C@@H]12,2,5.721463980078155,0.02611293290920792,5.702999348141384,5.739928612014925
C[C@]12C=CC(=O)C=C1C[C@@H](CCCc1ccc([N+](=O)[O-])cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,7.5050463171699215,0.543096814768553,7.121018876606263,7.88907375773358
C[C@]12C=CC(=O)C=C1C[C@@H](CCCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,7.655007066957707,0.6491383393567326,7.195996945270387,8.114017188645027
C[C@]12C=CC(=O)C=C1C[C@@H](CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,7.293514105071145,0.6837856147046412,6.810004660035681,7.777023550106609
C[C@]12C=CC(=O)C=C1C[C@@H](Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,7.175962011317893,0.765037231065558,6.634998997371256,7.716925025264528
C[C@]12C=CC(=O)C=C1[C@@]1(CO1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.172142725190645,0.050155911744459374,6.136677139879544,6.2076083105017466
C[C@]12CC(C#N)=C(O)C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,3,5.994323328245696,0.004916141948171792,5.991484992368545,6.0
C[C@]12CC=CC[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,5.761101219335324,0.0001417295851559677,5.761001001384566,5.761201437286083
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,16,6.627258149803066,0.8504376830575315,4.23210238398191,7.522878745280337
C[C@]12CCC(=O)C(SC(F)F)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,5.568757460104805,0.00020996658399649915,5.568636235841013,5.568999908632387
C[C@]12CCC(=O)C(SCC#N)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,5.430899271864529,0.0012713837462660707,5.430000267796054,5.431798275933005
C[C@]12CCC(=O)C(SCCl)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.026936838192607,9.148801005235401e-05,6.026872146400302,6.027001529984912
C[C@]12CCC(=O)C(SCF)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.096956161700231,6.526410635873484e-05,6.096910013008056,6.097002310392405
C[C@]12CCC(=O)C(Sc3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.733119688627708,0.01679136715477845,6.721246399047171,6.744992978208245
C[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.354997519646012,0.3429453357071096,5.958998355870358,6.552997101533838
C[C@]12CCC(=O)C=C1C=C(CCc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.479505394029646,0.8153022234197604,5.902999663133064,7.056011124926228
C[C@]12CCC(=O)C=C1C=C(CCc1ccc([N+](=O)[O-])cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.1845010249652095,1.1844055061538197,5.346999859889158,7.022002190041261
C[C@]12CCC(=O)C=C1C=C(CCc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.469501990136953,0.409414435485882,6.180002266489224,6.7590017137846825
C[C@]12CCC(=O)C=C1C=C(Cc1ccc(N)cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.683005039021582,0.5275102655340544,6.309998953116936,7.056011124926228
C[C@]12CCC(=O)C=C1C=C(Cc1ccc([N+](=O)[O-])cc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.529504541978535,0.7035800594802455,6.031998310812419,7.027010773144651
C[C@]12CCC(=O)C=C1C=C(Cc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.718513534668684,0.7021750725452681,6.222000779291768,7.215026290045599
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3cccc(OCCCn4ccnc4)c3)C[C@@H]12,2,5.356547323513812,0.0,5.356547323513812,5.356547323513812
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccncc3)C[C@@H]12,2,5.2839966563652006,0.0,5.2839966563652006,5.2839966563652006
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.369301799103173,0.32133075591039534,6.0,6.585026652029182
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,3,6.744815989333877,0.00015327686138968608,6.7447274948966935,6.744992978208245
C[C@]12CCC(=O)C=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,5.439758640106442,0.8708142873557606,4.823999952363053,6.055517327849832
C[C@]12CCC(=O)C=C1[C@@H](OC(=O)CBr)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,5.552921086707219,0.00011188981854395786,5.552841968657781,5.553000204756657
C[C@]12CCC(=O)C=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,5.517360325243311,0.7896408343841093,4.958999936548504,6.075720713938118
C[C@]12CCC=C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.6478753994038335,0.0001003160789673848,6.647817481888637,6.647991234434225
C[C@]12CCCC(OC(=O)c3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.193911654337597,0.00012958201494143402,6.1938200260161125,6.194003282659082
C[C@]12CCCC=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.27627058440876,0.7166095974030164,5.769551078621726,6.782990090195795
C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,8,7.241450424637058,1.2588422923978926,6.275724130399211,10.221848749616356
C[C@]12CCCC=C1[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.721162612083147,0.0001451232787020297,6.720995038155098,6.721246399047171
C[C@]12CCCC=C1[C@H](O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,7.301029995663981,0.0,7.301029995663981,7.301029995663981
C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.175970573265775,0.007769098642065428,6.16699959088106,6.180456064458132
C[C@]12CCC[C@@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.065751664569964,0.0003537171756602488,6.0655015487564325,6.066001780383496
C[C@]12CCC[C@H](O)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.552919535095809,0.00010969550864531361,6.552841968657781,6.552997101533838
C[C@]12CC[C@@H](O)C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,6.173925197299173,0.0,6.173925197299173,6.173925197299173
C[C@]12CC[C@@H]3c4cc(NC(=O)c5ccncc5)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,2,4.507319124126132,0.001865605131634598,4.505999942086537,4.508638306165727
C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5ccncc5)c4CC[C@H]3[C@@H]1CCC2=O,2,4.548420949630126,0.006252265068419864,4.54399993060247,4.552841968657781
C[C@]12CC[C@H](O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,6.776473641979835,0.06702929291046404,6.73754891026957,6.853871964321762
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,3,4.76700999855466,0.5034601082607785,4.301029995663981,5.301029995663981
C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5,6.8199230101771535,0.04203585928427928,6.7447274948966935,6.838991562693998
C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2,5.187086643357144,0.0,5.187086643357144,5.187086643357144
C[C@]12CC[C@H]3[C@@H](CC=C4CCCC[C@@]43CO)[C@@H]1CCC2=O,4,5.161113151091445,7.551634259783668e-05,5.160999876577549,5.161150909262744
C[C@]12CC[C@H]3[C@@H](CC=C4[C@@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,3,7.508778468991555,0.00024276913566786558,7.508638306165727,7.509058794643213
C[C@]12CC[C@H]3[C@@H](CC=C4[C@H](O)CCC[C@@]43CO)[C@@H]1CCC2=O,3,5.16732746780501,0.0002833972676285526,5.167000228827504,5.167491087293763
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2,4.327951075008779,6.920163375361852e-05,4.327902142064283,4.328000007953276
C[C@]12CC[C@H]3[C@@H](CCC4=C(Sc5ccccc5)C(=O)CC[C@@]43C)[C@@H]1C[C@H](C#N)[C@@H]2O,3,6.770745720801284,0.001034590475930699,6.769551078621726,6.771343041891065
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C(F)F)[C@@H]1CC[C@@H]2O,2,4.585013289533196,1.8897423049838344e-05,4.58499992703721,4.585026652029182
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43CO)[C@@H]1CCC2=O,4,6.939312605961609,0.4278065464352581,6.568636235841013,7.309803919971486
C[C@]12CC[C@H]3[C@@H](CC[C@@]4(O)[C@@H](O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,2,4.53605351431513,7.565575721682138e-05,4.536000017616166,4.536107011014093
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4CCC[C@]35C)[C@@H]1CCC2=O,4,5.754407019828622,0.4579554374961832,5.070581074285707,6.013228265733755
C[C@]12CC[C@H]3[C@@H](C[C@@H](O)C4=CCCC[C@@]43CO)[C@@H]1CCC2=O,3,6.026915274261839,7.469964740350029e-05,6.026872146400302,6.027001529984912
